number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,55784.2,24033.40000000001,29351.600000000006,35064.0,35892.8,36702.0,37380.0,37927.600000000006,38388.8,38667.2,39041.2
num_0+,65753.0,11021.800000000003,18588.800000000003,23461.600000000006,29646.800000000003,31493.199999999997,32705.399999999994,33751.399999999994,34562.600000000006,34925.600000000006,35341.0
