number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,60082.0,5911.0,6078.0,6408.0,6522.0,6731.0,7727.0,8511.0,8536.0,8566.0,9088.0
num_0+,69526.0,4767.0,5580.0,5848.0,6020.0,6237.0,6376.0,6419.0,6548.0,6834.0,6846.0
