number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,51301.0,8045.0,9853.0,11154.0,12250.0,12744.0,12957.0,13028.0,13056.0,13155.0,13192.0
num_0+,69449.0,4397.0,5687.0,5894.0,6073.0,6436.0,6598.0,6794.0,6845.0,6944.0,7214.0
