number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,51492.0,18975.600000000006,20318.199999999997,26896.0,31191.800000000003,35328.399999999994,35926.2,36405.399999999994,36790.399999999994,37012.8,37250.8
num_0+,67312.4,14929.0,21777.0,29220.20000000001,30340.0,33672.0,35139.20000000001,35593.8,36179.600000000006,36436.0,36824.0
