number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,41430.2,203.20000000000437,213.0,219.20000000000437,291.40000000000146,302.8000000000029,309.6000000000058,314.6000000000058,348.40000000000146,356.20000000000437,359.20000000000437
num_0+,52823.8,406.3999999999942,451.1999999999971,483.79999999999563,540.3999999999942,586.0,609.0,610.0,610.5999999999985,612.5999999999985,616.0
