number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,105205.0,12554.0,13950.0,14155.0,16269.0,18627.0,19252.0,19854.0,20030.0,21539.0,22666.0
num_0+,122218.0,6508.0,7120.0,8020.0,8565.0,8859.0,9440.0,9611.0,10324.0,11013.0,11123.0
