number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,53247.2,382.0,420.6000000000058,441.6000000000058,478.8000000000029,487.0,492.40000000000146,501.20000000000437,527.4000000000015,554.2000000000044,561.4000000000015
num_0+,55897.8,345.3999999999942,433.0,476.0,520.0,532.5999999999985,567.3999999999942,582.5999999999985,585.3999999999942,586.0,586.3999999999942
