number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,65358.0,4476.0,6078.0,6756.0,6890.0,7132.0,7399.0,7761.0,7967.0,8185.0,8228.0
num_0+,70162.0,3624.0,4480.0,4952.0,5111.0,5429.0,5656.0,5962.0,6211.0,6263.0,6267.0
