number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,115477.2,654.6000000000058,1044.199999999997,1670.199999999997,2013.800000000003,2408.0,2679.4000000000087,3048.0,3283.0,3689.600000000006,3964.199999999997
num_0+,124683.0,372.6000000000058,694.1999999999971,1084.6000000000058,1483.6000000000058,1684.0,1977.199999999997,2118.199999999997,2352.800000000003,2548.199999999997,2803.199999999997
