number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,111951.2,384.1999999999971,454.6000000000058,539.0,576.6000000000058,697.0,746.0,799.4000000000087,866.4000000000087,880.0,896.6000000000058
num_0+,114024.0,348.8000000000029,467.0,589.6000000000058,634.8000000000029,678.0,692.6000000000058,729.0,780.6000000000058,818.0,843.1999999999971
