number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,32549.0,188.5,239.5,307.0,374.0,377.0,519.0,544.5,686.0,758.0,767.5
num_0+,35514.0,192.0,290.5,358.5,385.0,387.5,440.0,453.0,494.5,509.0,513.0
