number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,63123.0,4663.0,4804.0,5333.0,5713.0,6002.0,6230.0,6716.0,6865.0,7027.0,7100.0
num_0+,65740.0,3521.0,3900.0,4481.0,4794.0,5098.0,5399.0,5714.0,5798.0,5819.0,5850.0
