number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,112485.0,9904.0,10783.0,12617.0,13319.0,14424.0,14921.0,15877.0,16086.0,16593.0,16959.0
num_0+,112890.0,4973.0,6216.0,11041.0,12617.0,12790.0,12871.0,13110.0,13506.0,14313.0,14636.0
