number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,88891.5,250.5,454.5,595.0,640.0,791.0,900.5,924.0,978.5,1008.0,1057.5
num_0+,86295.5,655.0,742.0,828.0,964.0,1038.5,1156.5,1342.5,1403.0,1422.5,1481.5
