number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,84526.0,3793.0,4548.0,13138.0,23970.0,24362.0,24574.0,24912.0,25296.0,25862.0,29049.0
num_1,123465.0,7927.0,8819.0,9497.0,10418.0,11385.0,12258.0,13240.0,14072.0,14216.0,14447.0
num_2,130944.0,5233.0,6830.0,7069.0,7520.0,7669.0,8084.0,8506.0,9052.0,9162.0,9332.0
num_2+,143686.0,2921.0,4221.0,5179.0,5699.0,6162.0,6282.0,6509.0,6974.0,7091.0,7324.0
