number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,89584.0,17321.0,19642.0,19876.0,20367.0,20656.0,21437.0,23357.0,23743.0,24003.0,26486.0
num_0+,118611.0,7790.0,11296.0,12018.0,12707.0,13493.0,14549.0,15032.0,15280.0,15749.0,16066.0
