number,0h,0.5h,1h,1.5h,2h,2.5h,3h,3.5h,4h,4.5h,5h
num_0,93573.4,2186.0,3476.2000000000116,4687.800000000003,5304.200000000012,5824.200000000012,6336.200000000012,6750.400000000009,7366.600000000006,7944.800000000003,8215.600000000006
num_0+,118910.2,492.8000000000029,993.8000000000029,1414.4000000000087,1666.4000000000087,2119.0,2383.0,2571.4000000000087,2793.0,3081.0,3394.800000000003
